2.099658969689922605e-01,-6.498527788849303155e-01,7.645229914320427200e-01,-4.606539595365954920e-01,-1.898669941772123115e+00,-5.338359091721930350e-01,1.366427621704810358e+00,1.011926504730489063e+00,-1.025533094553072511e+00,-3.075722883558196785e-01,-3.682963617137897661e-01,5.997149055433472764e-01,-1.076192348261162168e+00,-2.630806501191667590e-01,1.133579911655693273e+00,1.879110928963756144e-01,1.746314922123916702e+00,-2.462166747593745320e-01,-2.025792887933849651e-01,-1.224137417783545227e-02,1.909484612202374754e+00,-2.718804994853084800e+00,1.876786072549855300e+00,-7.819656400992952561e-02,8.021322329608563395e-01,-2.586538074308992741e+00,-1.130785691189883702e+00,2.939621449701654843e-01,1.119963450743459710e+00,2.933063523180838850e+00,-3.119635135152507011e-01,-3.653021907358922626e-01,-1.388964415472434766e+00,-9.915889653078972799e-02,1.343569167960892097e+00,-1.441958152035032859e+00,3.382949196185716656e-01,3.498672215369646454e-01,-1.631609301185996230e+00,-1.054827610099674295e+00,-1.018204655640755213e-01,1.951433063973121440e-01,2.763878811016034831e+00,-1.310515172111314408e+00,6.094314666538654945e-01,-9.277140850509032477e-01,1.536571122343579843e+00,8.198170949691292453e-01,1.379148279453699777e+00,1.256116170838847301e+00,3.575073595038499308e-01,-4.694485767260933029e-01,2.757883207138376869e-01,-8.480687720482151803e-01,-8.594117293134021507e-01,6.276545231576512451e-01,2.316856821365686214e-01,-1.310868684985893706e+00,9.012868939051396078e-01,-1.308612012663078694e+00,1.600705349454611737e+00,-1.336589658344103038e+00,1.221059157345200985e+00,7.027265535937744778e-02,-1.090869623887866569e+00,-7.012210456258352043e-01,8.865449267657601329e-01,6.863387056807678244e-01,-3.983961155263159304e-01,1.553274461460825595e+00,-1.171885947921131210e+00,1.120963966719121352e+00,-3.518991277686960850e-01,5.820602885483494582e-01,1.328567110322892431e-01,1.296041515711788161e+00,-8.997115525365209088e-01,-6.471105799760851207e-01,-2.056127309206240206e+00,5.664540104685349409e-01,1.795388463446866145e-02,9.164013033794286001e-01,-1.068436919219228898e+00,7.774002739304505250e-01,8.028996620823339869e-01,2.809265564797669867e+00,8.681368043756108044e-01,1.587772404143179328e+00,-6.558726467746466005e-02,4.031709598715600418e-01,4.951447044982309476e-01,-2.545853498502412271e-01,1.115288135426268701e+00,7.373103313204552034e-01,2.362023556965414883e+00,2.484804247651408587e-02,-1.074256937811599366e+00,6.312796566735808801e-01,6.759107093171820013e-01,2.174193863728241194e+00,-7.930729031742669299e-01
6.654696715348246139e-01,-7.352257404326348889e-01,-5.032953885541060490e-01,7.932056220541207070e-01,2.313329042863318197e+00,-1.196755381974243582e+00,-1.061476465691131743e+00,8.449202518811985141e-02,-1.367092427982114611e+00,-2.652546624845076306e-01,-1.240074601586615088e+00,-3.528668078670524344e-02,-1.647456542330777429e+00,-9.927512708429441224e-01,-1.734901758883617973e+00,1.077958736494166514e+00,-7.987802198678926047e-01,-6.303393845101060711e-01,-5.797369175051682033e-01,-1.834159595780238350e+00,-7.305497736373492979e-01,-4.800301420893238746e-01,1.056722745478153591e+00,1.537549816831352834e+00,-8.744064133702676989e-01,1.841301074506904722e+00,-6.395030151622497216e-01,-1.144371097878958965e-01,-2.862429648629961076e-01,-3.684772578845669222e-01,4.511886921188676403e-01,-6.108888109122526666e-01,-1.762575763211195801e+00,-4.937243975373970528e-01,6.963404059245946742e-01,2.367138862149810841e+00,1.015015879211873751e+00,1.402470015223059141e+00,-1.534335627668421909e+00,-1.572243861382862873e+00,-1.157849362835290830e+00,2.049478216985752277e-01,-6.248191650118962714e-01,1.354423840175737137e+00,1.290634579708880292e+00,-1.275743712166443444e+00,1.042735871807606296e+00,-6.273572489269684249e-01,2.943382284648165204e+00,-4.664274212600763025e-01,8.858347134736727080e-01,-6.680855169845514863e-02,1.296355054546840746e+00,-9.648065343047282916e-01,-2.218591197378063096e-01,4.726075378599495225e-01,-1.088041008614490712e+00,-2.584680694397079925e+00,-1.189310894940899255e-01,5.491584406754558279e-01,-2.146645615464017887e+00,-7.479568669674384607e-01,3.889129438347070922e-01,-3.310503689301305119e-01,9.891303872239218808e-01,-8.486770787188785414e-01,9.517714948423614540e-01,-2.118451531575231972e-01,1.439482638157857153e+00,1.466340250319070782e+00,-2.197128570879666842e+00,-9.471838103519413243e-01,1.098224002462520055e+00,-1.092718615900388324e+00,-6.397346121670712815e-01,-4.434029214536532870e-01,-9.625915551875471321e-01,6.915598064926323785e-01,2.269160827536990943e-01,-8.018343159760971117e-01,3.836024325258254319e-01,-5.845631140246642099e-01,-9.544634038288585254e-01,1.747734396614995453e-02,-1.267068527873092876e+00,2.749596481658333480e-01,-7.107366287469468746e-01,-4.919757325939595471e-01,1.049332275944220516e+00,-2.094594672646644895e+00,-1.362922372889198375e+00,1.837720365620194307e-01,-5.168783906016561902e-01,-7.292113531359456502e-01,-1.370710147796003975e+00,-5.587852022494643744e-01,1.376508372197767782e-01,-1.645497020812797251e-01,-4.942351276071797472e-01,1.054749744282527102e+00,3.426601879424497343e-01
-1.002510736832581850e+00,-2.764329387710886543e-01,-1.681625802318371443e+00,-1.179135706495103353e+00,-2.188082153862072887e-01,-2.174744649477090341e+00,-8.856661844315117937e-01,-1.685188542977625603e-01,5.690924875013780859e-01,-5.877540930150173537e-01,9.015428208270060972e-01,-1.475095653020835451e+00,-1.724540851241392891e+00,8.294624477881995528e-01,2.029131215781632136e+00,8.374553276887890529e-01,-1.144663575971398561e+00,-3.878332262682652742e-01,4.170592801159948015e-01,-3.196329589452421294e-01,-1.311784943640466494e+00,2.399776769151197309e-01,-1.572316016084580381e+00,-1.871955662178837188e-01,-1.210120776083501104e+00,-1.068729589004999037e+00,-1.559142439490868171e-01,3.020894305032392202e-01,-3.035046424969751189e-01,-7.489827745709589646e-01,-1.523703149430212012e+00,3.181486340960431591e-01,-5.347070555438297734e-02,-6.156653719902546174e-01,-2.878657823066567145e-01,-1.583382587047217627e-01,-2.678280105531797850e-01,-9.663066297425029205e-01,1.281745982265698025e+00,-1.417154585671078770e+00,-8.919559516555228829e-01,-1.032378836063997829e+00,-1.314844787749203103e+00,-2.729834334138693253e-01,6.562400908239369723e-01,-7.605093397624704821e-01,5.245325812094003837e-01,4.776268285625234755e-01,-6.465731762653374216e-03,-1.016175491826302180e+00,1.821029968217125372e+00,1.308776569208514484e+00,4.665274565516888128e-01,-2.659341125706212172e-01,-2.061258188631257315e+00,4.310302646123746473e-01,-5.407548215876146758e-01,2.095782762745139471e-01,-7.801906538066376573e-01,-5.768247932646328735e-01,-1.955972556294483244e-01,4.597095022876779291e-01,-2.482861494435462113e-02,1.280239446562940198e-01,5.379122514720005022e-01,-1.925946915732203335e+00,-1.045279169281376319e+00,-1.312548445020869536e+00,-2.594006634725077309e-01,-1.611651187834437726e+00,2.335874204497819517e-01,1.723244303555779011e-01,8.413515502005607383e-01,-1.174915874295575202e+00,4.626440317265533841e-01,1.127698891759914279e-01,5.339892534740751096e-01,-1.978644371828023552e+00,-4.203299957826057143e-01,3.702511847549785906e-01,8.374233555573483700e-01,-4.960436371176502601e-01,4.481383979916287591e-02,7.906790798704522727e-01,1.065266633111858624e-01,-8.472865167215878901e-02,6.994630936549131039e-01,-1.350300723238130086e-02,2.014502396161580222e+00,-8.746266488154130769e-01,-8.921343682736669889e-01,-1.402029981998812180e-01,-5.338655920785487785e-01,2.201542395727380974e+00,3.858144578240537137e-01,-1.950062299370835528e-01,-2.999240234087659496e-01,8.905269466793271915e-01,7.166612504170087883e-01,1.044339144415920018e+00,-6.208178005516773457e-01
4.939187503814231883e-01,-1.243779042732625850e+00,-8.518491145586276625e-01,-4.296078284732265939e-01,-1.627232105080658409e+00,-1.547283374695022529e+00,1.538377327132182670e-01,-2.189608915005734346e-01,-2.471934622878061982e-01,-2.777002435443665651e-01,1.149560110144508984e+00,-6.884877504431784478e-01,-4.206283934715015355e-02,-1.458583195778389019e-01,3.097236728270966744e-01,-7.390415087577314468e-01,2.854768246962361977e-01,1.089172604883066775e+00,-8.954063793432165408e-01,7.274513202872162632e-01,5.920876251445009730e-01,5.087944362377543328e-01,1.065584098654697304e-01,-2.992171646012519171e-01,-7.158107591929745439e-01,6.759441653827245045e-01,-1.633914226344030662e-01,-9.800755991767126085e-01,2.701272415342467759e-01,1.287630275250905287e-01,5.201126125438713110e-01,7.871441731385966367e-01,5.835626684642961637e-01,-7.151644811546669089e-01,-2.137749185407697983e-01,1.575605562158188588e+00,-4.605301031989473409e-02,-1.535438882737563404e-01,-1.622715898314505689e-01,-8.280491064041088922e-01,-1.174441930513479004e+00,3.040657594331229729e-01,-6.170105425145170353e-01,7.066629377224211694e-01,-6.745288083358421671e-01,-1.225229969338827551e+00,-5.139414532810930858e-01,1.258867915048544228e+00,-1.255858865979403216e+00,5.540054498312150244e-01,2.786740290455283486e-01,-7.797331722588386471e-01,-4.794793337491963792e-01,7.590270277272228583e-01,-6.031995954619312483e-01,-7.870134874988890528e-02,-1.402213913840528070e+00,-2.174104449303451703e-01,7.269275845015903403e-01,-1.287393226072289787e+00,-2.375081389396865028e-01,-3.614236610822328943e-01,1.548671067891912667e+00,-1.125705731439819557e+00,-1.536846137028397230e+00,1.132063970311503187e+00,9.377862335066282640e-01,-7.775870151347406001e-01,9.743152002005693868e-01,-6.407066646931198761e-01,9.349043282728265736e-02,-2.837239155976921112e-01,-2.702578411893140076e-01,2.775810781150765960e-01,-4.518820335271487437e-02,3.720844366727801833e-01,1.621481430320540706e+00,-1.524756182488767597e-01,-2.791510876204497116e+00,4.245712330849056304e-01,1.111771533549074542e+00,3.798148795758602564e-02,5.578983642770898310e-01,-1.305812858268266874e+00,-1.018696839503751450e+00,-9.550991318328209134e-01,7.548089736515720127e-02,-1.151676320249121144e+00,7.422932004507849513e-01,-2.513160403190711101e+00,7.152159891665353930e-01,1.997596156621367081e-01,-1.671385938112119218e+00,1.143322620800082540e-01,-6.155873829999501945e-01,-8.826807859789173039e-01,1.122354601857013634e+00,-6.444353689695733745e-02,9.415626247858900344e-01,1.231807913717933634e+00,5.160122861218471163e-02
7.564187717834554014e-01,-7.362529285101725440e-01,-1.817700906702472752e+00,1.202112727806644576e+00,1.653874136672741635e-01,-1.196366456650052035e+00,-1.477071988417045123e+00,1.385270397825749900e+00,-1.246538697402678197e+00,1.169766979283812347e+00,1.419877523603107816e+00,1.968786159594306584e+00,-4.730952628802346238e-01,-1.631472429585284933e+00,-4.271020135904967097e-01,-7.749631747679220917e-01,-3.127281889496777434e-01,1.156692561910503070e+00,-7.472047926269231866e-01,1.720029291750849065e+00,1.203152191206819793e-01,9.623318192024934437e-01,-1.888523485069123042e+00,2.502834348843816503e-01,-1.635298628626524531e+00,-2.230603258938929911e-01,-5.370141951053728491e-01,1.467752906733153784e-01,1.461217039839493692e+00,-1.768344617629435067e+00,1.318090072623912645e+00,-1.960374611479308304e-01,1.119040458830482976e+00,-2.258600632376585260e+00,9.058335959490717570e-01,2.006981765089990155e+00,3.428522795464432615e-01,2.327808857978025669e-01,9.435326650226323331e-01,-8.466567015599213430e-01,5.308506734931748294e-01,-5.002042713761226667e-01,-7.981232088817513670e-01,-9.426474364962431629e-01,5.524722013259818487e-01,1.072278415040233135e+00,4.425087646638733996e-01,7.667359005687445217e-01,-3.540071274414985925e-01,-6.136990722444480850e-01,-1.335955242666319709e+00,5.996155128207719676e-02,1.324366721213015241e+00,6.742728207178934063e-01,-3.491554855550375591e-01,-1.786819995559532637e-01,2.234832582014159463e+00,4.591490250861600120e-01,-1.173405638305636156e+00,-1.758429343118231625e+00,3.840430618895698811e-02,-3.868260986850812766e-01,1.042246621621082531e-01,-7.021364351345351640e-01,6.432579675933683960e-01,-6.374656787729522378e-01,-2.189741053407206206e-01,6.948213322963309180e-01,-2.793634035517520986e-01,-1.983960929161834086e+00,-7.487874923905124547e-01,-8.399321722272904411e-01,-8.226736736062428834e-02,2.704707776323697077e-01,-1.524206670938760499e+00,-1.681515154120334810e+00,5.896548835252599652e-01,-1.860807296658340215e+00,-8.030188935195966549e-01,-1.040601550328939195e+00,-1.160584229750975416e+00,2.294310790895736751e+00,7.752495358716330331e-01,7.907213800499751644e-01,-8.451660647780520064e-01,2.755465257622683253e-02,-9.835392507547295882e-01,-7.374023173556405464e-01,-2.122419286427708940e+00,1.297785914552381827e-02,-9.627619671683443903e-01,-5.292906738907346975e-01,-7.237487072008713662e-01,-1.786104841851918312e+00,-1.483384731431043990e+00,-2.274983775864181990e+00,7.406596655525340411e-01,4.792204117321778312e-01,5.470983660084538514e-01,7.001729758528634218e-01,-1.059620291226041289e+00
-6.554086617423049432e-01,-1.371691556695268988e+00,1.870282381523913351e-01,-1.303321420732252156e-01,6.790821844127299389e-01,-2.501151685049163298e-01,1.676365476103797825e+00,-8.637037539723230184e-01,-1.484815876703616810e+00,3.193721061156025720e-01,-1.540380731146051341e+00,-2.958016280491873248e-02,-1.861460426293001236e+00,9.298286500941540522e-01,-6.721883226504192788e-01,-4.979549081868008820e-01,1.231534826205986199e+00,3.922680442634549070e-01,1.715347934648163930e+00,-1.483025621396639515e+00,-9.481674106228415999e-01,5.660035105140195366e-01,-3.036716454444339797e-01,-2.203128333455806054e+00,2.590693621068191344e-01,4.878694485897376865e-01,5.315993282348321358e-01,7.625802116244487783e-01,-2.220073289070507716e+00,-7.493765075322239566e-01,7.572802317258193749e-01,7.806373603702056185e-02,-8.361488542932142831e-01,-7.314189479717765618e-02,1.256099655159936823e+00,-1.604543417899870539e+00,-7.117068658114307222e-01,-2.633882620292942733e-01,-1.100321909727900033e-01,1.166532652538750270e+00,1.319876524084778513e+00,1.022705142669684264e+00,-2.011015266290326897e-01,-4.460682776034166630e-01,2.182086023843048117e-01,-1.536516309511502983e-02,-1.989664330983636764e-01,-1.789331778116626914e+00,-9.010337579798194385e-01,7.734771677344048912e-02,-1.712250377750357613e-02,1.655421831543086197e+00,4.478331314969139637e-02,3.170516524930992452e-01,1.217847314275909421e+00,-1.287087053211343868e+00,9.511117197321480865e-02,-1.454126464529365892e+00,-2.822483664023681671e-01,2.080340293550092257e-01,-1.318507459820517091e+00,6.578080012430129742e-01,-9.465782453187462919e-02,-2.840706830686824391e-01,-7.238787300636055633e-02,5.533308639293691433e-01,3.281347185240208741e-01,1.337745432471025842e-01,2.392017975791249196e+00,-1.607212559750288150e-01,4.278519571151793710e-01,2.576540710878268414e-01,-2.937478518440907460e-01,-1.540809434390269406e+00,-4.952624031686458927e-01,-6.312731167199892024e-02,1.046651804041581979e+00,-4.533285471154617496e-02,-1.714810847918671000e+00,-1.790332882877180509e+00,-7.986234721654951185e-01,5.744089091603006292e-01,-4.119349828022749738e-01,-1.267435419963439891e+00,3.822069022162177254e-01,-1.333356492745743083e-01,-2.241921914859556608e+00,-8.015360767576784617e-02,-1.129950950818761068e+00,-1.555151481454961404e+00,-2.135602143488713259e-02,4.697954749183260725e-01,5.266496345510786325e-02,-1.266264905704391541e+00,-1.733528995730542199e+00,8.442274693096956106e-01,5.424948003527123586e-01,2.351553143040165661e-01,5.539705203860267879e-01,-1.107547357575030311e+00,1.572005593625486752e-01
2.385089947997874216e+00,5.008575157625470148e-02,3.700692757025151464e-02,-4.209456223089053095e-01,5.734272065538553731e-01,1.970940579941254933e-01,7.563825349249839736e-01,-6.955766399640638253e-01,-1.802337875752015650e+00,-2.817233532628210746e+00,9.424211776190294376e-02,-1.620377141149036138e-01,8.455068982603423100e-01,-5.595745068963765556e-01,-6.209164491958960586e-01,2.028422141230427744e+00,2.235689301357914605e-01,-2.294166183714433094e-01,-1.421901346213335846e-02,5.661004863397504083e-01,-2.433152050874788586e+00,-8.007456737262220736e-01,-8.289302093812423999e-01,4.120026043070736388e-01,-2.224164782590562606e+00,-6.487815449651331834e-01,1.405466238290752345e-01,-2.407751012885229469e-01,1.967046790861319283e-01,-1.334919074697694663e+00,-1.628676000839071936e+00,3.811538587856804217e-01,-1.774733909554495392e+00,5.512870555225647395e-01,-2.011854038858942317e+00,-3.466957108328272419e-01,-9.691266997528585891e-01,-3.704565702346253320e-02,-9.260581928337533464e-01,-1.165239485258499519e+00,1.519134108554474505e+00,-3.190466318841871818e+00,9.419281377161691227e-01,2.758967161745836671e-01,-2.689941144043487276e-01,3.734140197675567263e-01,-4.786947507858410611e-01,-1.722987269551841116e-01,6.850954345074086183e-01,-3.469929603376906702e-01,-1.474801332896588379e-01,-9.651089807417542188e-01,2.439776083236487203e+00,-1.296938085226197579e+00,6.773401360190690612e-01,9.189551887991223023e-01,-1.045508095437852170e+00,-2.326183570100610609e-01,6.033199598065442926e-01,6.045478332541170952e-01,-8.588826968100969905e-01,2.964004889643735430e-01,1.519106741703726837e-01,-1.853673987448674731e+00,-2.317776690883617888e-02,7.724048071846448815e-01,-4.123828335648912491e-01,-1.154645823679402827e+00,-7.942038423445584305e-01,-1.487963435147778402e+00,-1.322545695485719319e+00,8.610424510057720360e-01,5.663076243641039786e-01,-7.093346641633943017e-01,-1.741865106603020852e+00,-8.474730566935347875e-01,-8.211806578383550326e-01,-1.699799836486125537e+00,5.680191962601979262e-03,7.583421125695367637e-01,-2.080700462210550494e+00,-7.233491072935831212e-02,2.761469350000143042e-01,7.189980812039246105e-01,-1.781557694574086748e+00,-5.649705369154919277e-01,-2.306421111648590205e+00,-1.647417389265040666e-01,1.540195100725284760e+00,-8.819517942272944167e-01,-6.944464448333591555e-01,-1.923271658444627885e+00,-1.838326773717729734e-01,8.479397919689457552e-02,-2.934649973471711304e-01,5.209543698233016773e-01,-6.791304602336968310e-01,-1.104342755597331305e+00,2.413827754232652223e-01,-3.058754006955359261e-01,-5.669593707358463464e-01
3.519425736560617413e-01,-9.632417877557573060e-01,-1.768344101895019671e-02,-1.365519308058456005e+00,9.978617149075492687e-01,-2.284898130316487530e-01,-1.541649095788992119e+00,-4.929310705377745738e-01,-2.470617844632052862e-01,1.614001433758061599e-01,1.836693340853842726e-01,-4.043987326124931503e-02,-9.301287521983683249e-01,1.032969927746692607e+00,7.942880438561632506e-01,-7.978780576786621559e-01,7.930214321241202402e-01,-8.979265867563102077e-02,1.261672980834901703e-01,1.167791963919005083e+00,4.943714946019451273e-01,-1.202503268734668618e+00,1.106611908555908519e+00,-1.050677504071177548e+00,-3.438172821976308025e-01,5.520400639169150692e-01,-1.658809226108886870e-01,-1.444109947895547030e+00,-4.350674165820100914e-01,-1.223165606124950511e+00,-1.003110452874521608e+00,-5.596419670561171289e-01,6.597390874548462181e-01,-7.145060987231122152e-01,-1.473411724337173601e+00,-2.391351981024014250e+00,-6.759977639585801334e-01,-1.880445936889203473e+00,-7.100035081858117048e-01,-6.678646939437682395e-01,2.633903023401236720e-01,1.079037060892392264e+00,-1.916749299722569466e+00,6.377182899891438161e-01,-1.379665978631392231e-01,1.735451147830241736e-01,3.379659800385458740e-02,4.816358462376130745e-01,1.275265678608730191e+00,7.316234572850003337e-01,2.115222402126489598e+00,3.971352807424021192e-01,-2.337640776225949901e-01,3.374772129574985513e-01,-5.287795053835075976e-01,1.035202289398318598e+00,-1.627411966845065727e+00,-1.861395040401963907e+00,-3.536126527372827066e-01,-1.383602658562455234e+00,7.552748428408392334e-01,-1.047216465658842334e-02,1.356487215915647582e+00,-1.435739003401939273e+00,9.297898583272311557e-01,1.651450239010893717e-01,6.959737741852450865e-01,-3.938613341607385410e-01,4.315368869054593270e-01,-5.242368944457175273e-01,-6.897232350870626805e-01,-1.062920884976257530e-01,-1.906919963910360116e-01,-6.622993923839671782e-01,-6.813579944792000909e-01,-6.564860537978899346e-01,3.034540079742323315e-01,-1.436902918845157417e+00,8.228671151153755803e-01,1.408959091692098431e+00,-1.282327157714895582e+00,3.548718661194101842e-01,1.360543054482984626e+00,1.017896952123447524e-01,1.527261059853075864e-01,-1.467277843875028631e-01,-4.841113501079507553e-01,1.377288936266586994e+00,-1.111052720307659447e+00,-9.945737519956787676e-01,2.901162551422373337e+00,4.823800176307861953e-01,6.400448147535121868e-02,-6.611534751648306951e-01,-1.611199352722878952e+00,-3.602698259192260166e-01,8.801166888207954120e-01,6.989486281084926755e-01,-8.219694625453628500e-01,5.162381059710077769e-02,1.165919445934357812e+00
3.315284739960899230e-01,-6.860060801499824334e-01,-1.198229765714632356e+00,-9.011545064652869419e-01,3.055898530247380118e-01,-4.049667312295175403e-01,-7.454972293320830112e-02,-4.926007996914352760e-01,-2.150514698038494543e-01,6.337496053706946908e-01,-2.779687595543852141e-01,-1.500615016537060642e+00,-1.940696016438488436e-01,-4.587886959323396185e-01,-5.295160483868117662e-01,-6.359461247290523755e-02,2.846312663420267342e-01,1.524267246951276356e-01,6.599581590886774984e-01,-2.116037141359757706e-02,-1.064846432672789112e+00,3.966473282207926832e-01,-7.524193997468564543e-01,-2.595207331893960578e+00,-4.021247961467598886e-01,1.317026266719915073e+00,9.969392822771923068e-01,-1.106842104588767528e+00,-1.378866656535614243e+00,6.715534467900282634e-01,5.933965625646253628e-01,-2.518972461514413230e-01,-1.394172472841792798e+00,-2.326538058280426924e+00,-2.449096419744104303e+00,-9.933702638774205562e-01,4.276054917611318285e-01,-4.025553741152790854e-01,-3.165149260693538857e-01,-3.326001248341961536e-01,-1.198162768719241544e+00,9.669065922466085761e-01,-7.625485872269374132e-01,5.712949452645952331e-01,7.281458870438696218e-01,-6.271250992990299311e-01,-1.197858338589238736e+00,1.058802009371974551e+00,-1.175025326599837272e-01,-5.843296702213736094e-01,8.677863341330513958e-01,-6.814841827706141775e-02,4.215290575281686047e-01,-1.603712227325256867e+00,-2.291744191443127743e-02,-4.772398032859115347e-02,-1.396741616585773116e+00,4.609934152820409636e-01,-1.693242369225869348e+00,3.511034061348917816e-03,7.066261412550589593e-02,2.758797375837127031e-01,8.278854715137906606e-01,-9.991077628980840064e-01,1.178354923384492547e+00,5.386978413572771629e-01,1.405164536832302358e-01,7.755836080152720413e-01,-1.588205470617337633e+00,-1.508418513833774677e+00,-6.989324865392673169e-01,5.390985832964868552e-01,2.056503633999899050e-01,7.342692169291500925e-02,5.550373358776174992e-01,-2.927298475295823654e-01,-9.160414286007893814e-02,4.590725212628442992e-02,-3.323923987047401329e-01,3.194985831043775648e-02,-1.375638821310445570e+00,5.573310874734335174e-01,1.817423752873572163e+00,8.358860937044596540e-01,-2.232822130211030487e+00,-9.334987771435785398e-01,-3.565723499684967379e-01,-4.613755932882748767e-01,-9.996265274539372081e-01,-1.747116039724025072e+00,1.835720318631722248e-01,-1.016772777890681823e-01,-1.232990134408959548e+00,1.070911661029112505e+00,1.013184940439293413e+00,-2.930881283482995037e-01,7.138149665297992552e-01,1.049344925822536689e+00,-2.944183038666747798e-01,-5.165711425768215737e-01,-7.105669471403588400e-01
9.469092029102275099e-01,-1.776719282832169400e+00,-1.626508729270052189e+00,-1.653230929123795878e+00,8.872804850957569656e-01,1.062600339456931886e+00,-2.334111766401057997e-01,-4.893066786463420859e-01,1.694307873884041693e-01,-5.947119587096000304e-01,-1.399886552921928429e+00,-1.408204990791894241e-02,-1.665480600581563886e+00,-5.191839121356423004e-01,5.727738991903182919e-01,-1.164213030240677016e+00,-1.252896361313513118e+00,-1.313757839311896269e+00,-4.250735839517744141e-01,-1.141792957373474332e-01,2.245756622902367328e-01,-9.155487472622013678e-01,-6.241663561686784378e-01,8.566816018560453605e-01,-1.370990800294151490e-01,1.431454750958791156e+00,-9.516521456611762853e-01,-8.043296226375202806e-01,1.316958931170554736e+00,7.521190932468877488e-01,3.778437827816150674e-01,-1.313562243171969568e+00,4.958404067472177990e-01,-6.572965136186423862e-01,-5.794526311362363513e-01,4.931055521442263140e-02,-2.420433897528769529e-01,-7.497873842065118088e-01,-1.377685130918505862e+00,-4.056683366861768003e-01,3.050346548280685188e-01,7.528751320062346819e-01,-1.781838457721291347e+00,-1.151828063746272862e-01,-1.990691731211121918e-01,2.085972864003260152e-01,-1.111001665535969574e+00,1.542290123961208292e-01,-1.100059085760667354e+00,4.915921209797110003e-01,6.094705607079332899e-02,1.181514202744442077e+00,1.042912773554730776e+00,1.653807463030716018e+00,1.213641776612128131e+00,-9.845166645524705551e-01,4.374783185010798214e-01,-1.347666597918736553e+00,-1.065078118703178811e+00,6.761929631662608742e-01,2.118056938618380070e-01,6.132124589423409988e-01,-1.933940802218840974e-02,-4.070492366736285228e-01,-3.208734407490599905e-01,4.043955981689874024e-01,6.346521717302823495e-02,-4.165708055701138335e-01,9.858714724129884477e-01,-5.445474085110162399e-01,2.102338470932326453e-01,6.246955446631232700e-01,2.339859869181634411e-01,8.762491918519342837e-01,5.644330304662670272e-01,-1.774135494599503371e+00,1.565001450477800704e+00,-1.582371216764678845e+00,-6.506224283216741622e-01,-6.082312714266389087e-01,1.659121410021383580e+00,-9.836990952889080875e-01,-6.715387209147466452e-01,5.669347785662278705e-01,-9.739271816431803730e-01,-2.794058706682977622e+00,7.130576131583723498e-01,3.964259922379468302e-03,7.297929041511672654e-01,-8.170036953903989652e-01,-3.994264563180003891e-01,5.414529822239935175e-01,-9.188345124295759225e-01,6.419884239906238355e-01,-1.485639699225109522e+00,1.587850584067569626e+00,-5.144076146390443860e-01,-1.259750651145727707e+00,-7.901812560555797615e-01,1.675799665233197455e+00,-7.826533254121381677e-01
