7.022275478416542427e+00,6.808655349483567765e-01,1.117264588287703725e-02
4.701028578487642662e+00,-4.405328618938193053e+00,-9.130077023072423970e+00
7.286611639299229726e-01,-2.458732615578253622e+00,-6.312326075445238160e+00
7.698129035043143276e+00,3.618889973693241724e-01,-4.376479566469929638e-01
-3.759485281736195450e+00,3.652353952268085457e+00,7.634359316521998728e+00
-3.495039513032053513e+00,-7.091055909019864600e+00,6.757302674498817829e+00
-3.489169783868403929e+00,-6.740940957901249142e+00,6.654611719645473045e+00
